"post_id","additional_short_info","additional_info","is_closed","cinema_image_id","number_of_cinemas","number_of_cinema_halls","number_of_seats","offer_3d","program_announcement_telephone_number","ticket_ordering_hotline","ticket_ordering_url","directions","parking_place","prices","geo_degree_of_latitude","geo_degree_of_longitude","spc_id","ID","post_author","post_date","post_date_gmt","post_content","post_title","post_excerpt","post_status","comment_status","ping_status","post_password","post_name","to_ping","pinged","post_modified","post_modified_gmt","post_content_filtered","post_parent","guid","menu_order","post_type","post_mime_type","comment_count","import_source"
3998902,,,n,,,,,n,,,,,,,50.08804650,8.44905320,,3998902,1,2007-08-09 12:00:00.000,2007-08-09 13:00:00.000,"",Open Air Kino im Wasserschloss,"",publish,open,closed,"",open-air-kino-im-wasserschloss,"","",2015-05-20 12:15:33.000,2015-05-20 10:15:33.000,"",0,http://relaunch.kino.de/?company=open-air-kino-im-wasserschloss,0,company,"",0,
3998905,,,n,,,,,n,"08191-46065",,,,"300 Parkpl",,48.05162420,10.87500300,,3998905,1,2003-08-07 12:00:00.000,2003-08-07 13:00:00.000,"",Kino-Open-Air Landsberg,"",publish,open,closed,"",kino-open-air-landsberg,"","",2022-02-04 21:30:19.000,2022-02-04 20:30:19.000,"",0,http://relaunch.kino.de/?company=kino-open-air-landsberg,0,company,"",0,
3998906,,,n,,,,,n,,,,,,,,,,3998906,1,2009-08-11 12:00:00.000,2009-08-11 13:00:00.000,"",Open Air Kino,"",publish,open,closed,"",open-air-kino-28,"","",2015-06-02 11:37:27.000,2015-06-02 09:37:27.000,"",0,http://relaunch.kino.de/?company=open-air-kino-28,0,company,"",0,
3998908,,,n,,,,,y,,"08551/91761-0",,ja,ja,Dienstag Kinotag / diverse Erm,48.80862300,13.54697300,,3998908,111419,2013-09-11 12:00:00.000,2013-09-11 13:00:00.000,"",Cineplex Freyung,"",publish,open,closed,"",cineplex-freyung,"","",2017-09-08 15:49:30.000,2017-09-08 13:49:30.000,"",0,http://relaunch.kino.de/?company=cineplex-freyung,0,company,"",0,
3998909,,,n,,,,,y,,,,,,,47.37254800,15.08894400,,3998909,1,2015-03-23 12:00:00.000,2015-03-23 13:00:00.000,"",Cineplexx Leoben,"",publish,open,closed,"",cineplexx-leoben,"","",2015-08-05 18:34:58.000,2015-08-05 16:34:58.000,"",0,http://relaunch.kino.de/?company=cineplexx-leoben,0,company,"",0,
3998913,,,n,,,,,y,,,,,"400 vorhanden",,48.45299000,10.28572000,,3998913,1,2010-11-15 12:00:00.000,2010-11-15 13:00:00.000,"",BiiGZ,"",publish,open,closed,"",biigz,"","",2015-06-02 11:37:27.000,2015-06-02 09:37:27.000,"",0,http://relaunch.kino.de/?company=biigz,0,company,"",0,
3998914,,,n,,,,,y,"09721-7301430","09721 - 7301130",,,,,50.04779230,10.23557620,,3998914,1,2009-07-14 12:00:00.000,2009-07-14 13:00:00.000,"",Filmwelt Schweinfurt,"",publish,open,closed,"",filmwelt-schweinfurt,"","",2015-06-02 11:37:27.000,2015-06-02 09:37:27.000,"",0,http://relaunch.kino.de/?company=filmwelt-schweinfurt,0,company,"",0,
3998915,,,n,,,,,n,,,,Bus,,,48.46121130,8.41219330,,3998915,1,2003-11-27 12:00:00.000,2003-11-27 13:00:00.000,"",Subiaco im Kurhaus,"",publish,open,closed,"",subiaco-im-kurhaus,"","",2015-06-02 11:37:36.000,2015-06-02 09:37:36.000,"",0,http://relaunch.kino.de/?company=subiaco-im-kurhaus,0,company,"",0,
3998916,,,n,,,,,n,,,,,,,48.08140800,8.49964400,,3998916,1,2006-08-17 12:00:00.000,2006-08-17 13:00:00.000,"",Autokino am Schwarzwald-Baar Center,"",publish,open,closed,"",autokino-am-schwarzwald-baar-center,"","",2015-06-23 20:06:42.000,2015-06-23 18:06:42.000,"",0,http://relaunch.kino.de/?company=autokino-am-schwarzwald-baar-center,0,company,"",0,
3998917,,,n,,,,,n,,,,,,,50.00497560,8.27276460,,3998917,1,2008-02-06 12:00:00.000,2008-02-06 13:00:00.000,"",Open Air im Kurfürstlichen Schloss,"",publish,open,closed,"",open-air-im-kurfuerstlichen-schloss,"","",2021-01-13 16:57:31.000,2021-01-13 15:57:31.000,"",0,http://relaunch.kino.de/?company=open-air-im-kurfuerstlichen-schloss,0,company,"",0,
3998918,,,n,,,,,n,,,,,,,49.80127880,9.92331170,,3998918,1,2007-01-25 12:00:00.000,2007-01-25 13:00:00.000,"",Bockshorn,"",publish,open,closed,"",bockshorn,"","",2015-06-02 11:37:27.000,2015-06-02 09:37:27.000,"",0,http://relaunch.kino.de/?company=bockshorn,0,company,"",0,
3998920,,,n,,,,,n,"07651-1387",,,,,,47.91153230,8.21326500,,3998920,1,2004-08-04 12:00:00.000,2004-08-04 13:00:00.000,"",Open Air Kino,"",publish,open,closed,"",open-air-kino-29,"","",2015-06-02 11:37:36.000,2015-06-02 09:37:36.000,"",0,http://relaunch.kino.de/?company=open-air-kino-29,0,company,"",0,
3998921,,,n,,,,,n,"06021-4510771","0 60 21/4 51 07 72",,Haltestelle: Fachhochschule,vorhanden,"7,00 ?",49.97108360,9.16038940,,3998921,1,2004-07-19 12:00:00.000,2004-07-19 13:00:00.000,"",Open Air Kino auf dem Campus der FH,"",publish,open,closed,"",open-air-kino-auf-dem-campus-der-fh,"","",2022-03-23 15:30:23.000,2022-03-23 14:30:23.000,"",0,http://relaunch.kino.de/?company=open-air-kino-auf-dem-campus-der-fh,0,company,"",0,
3998923,,,n,,,,,n,,,,,,,46.61464600,14.30925100,,3998923,1,2013-11-08 12:00:00.000,2013-11-08 13:00:00.000,"",Volkskino,"",publish,open,closed,"",volkskino,"","",2015-06-02 11:37:27.000,2015-06-02 09:37:27.000,"",0,http://relaunch.kino.de/?company=volkskino,0,company,"",0,
3998924,,,n,,,,,n,,,,,,,47.69617370,8.63831590,,3998924,1,2006-11-23 12:00:00.000,2006-11-23 13:00:00.000,"",Kiwi-Scala,"",publish,open,closed,"",kiwi-scala,"","",2015-06-02 11:37:37.000,2015-06-02 09:37:37.000,"",0,http://relaunch.kino.de/?company=kiwi-scala,0,company,"",0,
3998925,,,n,,,,,y,,,,,,,51.86815900,10.02927060,,3998925,1,2006-01-23 12:00:00.000,2006-01-23 13:00:00.000,"",Kino Gandeon,"",publish,open,closed,"",kino-gandeon,"","",2022-02-04 21:30:27.000,2022-02-04 20:30:27.000,"",0,http://relaunch.kino.de/?company=kino-gandeon,0,company,"",0,
3998927,,dienstags in der Vorlesungszeit,n,,,,,n,,,,"Saarbahn & Buslinien 101, 102, 109, 111, 112, 124, 150, 136, 138","vorhanden, auch Beh.-Parkplätze","2,50 ? pro Person/ 10 ? f",49.25494100,7.04272300,,3998927,1,2009-05-07 12:00:00.000,2009-05-07 13:00:00.000,"",Unifilm,"",publish,open,closed,"",unifilm,"","",2015-06-02 11:37:28.000,2015-06-02 09:37:28.000,"",0,http://relaunch.kino.de/?company=unifilm,0,company,"",0,
3998928,,,n,,,,,n,,,,,,,50.55143620,9.67830270,,3998928,1,2009-08-12 12:00:00.000,2009-08-12 13:00:00.000,"",GWV-Filmfest im Museumshof,"",publish,open,closed,"",gwv-filmfest-im-museumshof,"","",2015-06-02 11:37:28.000,2015-06-02 09:37:28.000,"",0,http://relaunch.kino.de/?company=gwv-filmfest-im-museumshof,0,company,"",0,
3998929,,,n,,,,,n,,,https://www.zeise.de,Ja,,,53.54781200,9.93548900,,3998929,1,2004-06-29 12:00:00.000,2004-06-29 13:00:00.000,"",Open Air am Rathaus Altona,"",publish,open,closed,"",open-air-am-rathaus-altona,"","",2022-03-15 12:30:24.000,2022-03-15 11:30:24.000,"",0,http://relaunch.kino.de/?company=open-air-am-rathaus-altona,0,company,"",0,
3998930,,,n,,,,,n,,,,,,,53.61251190,7.15556770,,3998930,1,2007-07-10 12:00:00.000,2007-07-10 13:00:00.000,"",Open Air am Meer,"",publish,open,closed,"",open-air-am-meer,"","",2015-06-02 11:37:27.000,2015-06-02 09:37:27.000,"",0,http://relaunch.kino.de/?company=open-air-am-meer,0,company,"",0,
3998931,,Freiluftkino - Betrieb nur in den Sommermonaten!,n,,,,,n,,,,,vorhanden,,51.26438330,7.14735280,,3998931,1,2003-08-11 12:00:00.000,2003-08-11 13:00:00.000,"",Talflimmern - Open-Air-Kino Wuppertal,"",publish,open,closed,"",talflimmern,"","",2022-02-08 15:30:41.000,2022-02-08 14:30:41.000,"",0,http://relaunch.kino.de/?company=talflimmern,0,company,"",0,
3998932,,,n,,,,,y,,,,,,,48.38450900,16.21067300,,3998932,1,2013-10-02 12:00:00.000,2013-10-02 13:00:00.000,"",Apollo Kino,"",publish,open,closed,"",apollo-kino-2,"","",2018-10-24 18:34:55.000,2018-10-24 16:34:55.000,"",0,http://relaunch.kino.de/?company=apollo-kino-2,0,company,"",0,
3998933,,,n,,,,,n,,,,Bus 194: Lohm,,Spende erw,52.49335810,13.44495570,,3998933,1,2008-08-05 12:00:00.000,2008-08-05 13:00:00.000,"",Open Air Kino Lohmühle,"",publish,open,closed,"",open-air-kino-lohmuehle,"","",2022-03-26 13:30:23.000,2022-03-26 12:30:23.000,"",0,http://relaunch.kino.de/?company=open-air-kino-lohmuehle,0,company,"",0,
3998936,,,n,,,,,n,,,,,,,48.04991150,10.87784690,,3998936,1,2007-01-26 12:00:00.000,2007-01-26 13:00:00.000,"",Filmforum im Stadttheater Landsberg,"",publish,open,closed,"",filmforum-im-stadttheater-landsberg,"","",2015-06-02 11:37:27.000,2015-06-02 09:37:27.000,"",0,http://relaunch.kino.de/?company=filmforum-im-stadttheater-landsberg,0,company,"",0,
3998937,,,n,,,,,y,"02683-9432611","02683-9432610",,,"1000 Parkplätze vorhanden",,50.65966000,7.42224000,,3998937,1,2010-11-22 12:00:00.000,2010-11-22 13:00:00.000,"",Cine East,"",publish,open,closed,"",cine5,"","",2017-11-22 16:31:04.000,2017-11-22 15:31:04.000,"",0,http://relaunch.kino.de/?company=cine5,0,company,"",0,
3998938,,,n,,,,,n,,,http://www.yorck.de,"BUS 200 Philharmonie,
BUS M29 Potsdamer Br",vorhanden,"Normalpreis: 10,00 ?/ erm",52.50858000,13.36820000,,3998938,1,2008-02-07 12:00:00.000,2008-02-07 13:00:00.000,"",Sommerkino Kulturforum Potsdamer Platz,"",publish,open,closed,"",sommerkino-kulturforum-potsdamer-platz,"","",2022-03-15 15:30:22.000,2022-03-15 14:30:22.000,"",0,http://relaunch.kino.de/?company=sommerkino-kulturforum-potsdamer-platz,0,company,"",0,
3998939,,,n,,,,,y,,,,,,,47.03164000,15.43072500,,3998939,1,2015-03-23 12:00:00.000,2015-03-23 13:00:00.000,"",Cineplexx Graz,"",publish,open,closed,"",cineplexx-graz,"","",2015-08-05 18:34:57.000,2015-08-05 16:34:57.000,"",0,http://relaunch.kino.de/?company=cineplexx-graz,0,company,"",0,
3998945,Geschäftsbereich der Berliner Festspiele mit Martin-Gropius-Bau,,n,,,,,n,,,,,,,52.50731630,13.38362740,,3998945,1,2004-07-19 12:00:00.000,2004-07-19 13:00:00.000,"",Martin-Gropius-Bau,"",publish,open,closed,"",martin-gropius-bau,"","",2015-06-02 11:37:37.000,2015-06-02 09:37:37.000,"",0,http://relaunch.kino.de/?company=martin-gropius-bau,0,company,"",0,
3998946,,,n,,,,,y,"07633-407169","07633-93878410",,Bus + Bahn,am Haus,"Kinder bis 12 Jahren: 4,50 ?/ Schüler: 5,50 ?/ Erwachsene: 6,50 ?/ Dienstag: Familientag",47.91424050,7.69766170,,3998946,1,2003-07-03 12:00:00.000,2003-07-03 13:00:00.000,"",Joki-Kino,"",publish,open,closed,"",kino-im-josefshaus-joki,"","",2018-10-24 18:34:31.000,2018-10-24 16:34:31.000,"",0,http://relaunch.kino.de/?company=kino-im-josefshaus-joki,0,company,"",0,
3998948,,,n,,,,,n,,,,,,,46.62438100,14.31011600,,3998948,1,2013-11-08 12:00:00.000,2013-11-08 13:00:00.000,"",Open-Air-Kino im Burghof,"",publish,open,closed,"",open-air-kino-im-burghof-2,"","",2015-06-02 11:37:27.000,2015-06-02 09:37:27.000,"",0,http://relaunch.kino.de/?company=open-air-kino-im-burghof-2,0,company,"",0,
3998949,,,n,,,,,n,,,,,,,47.71361490,8.65635590,,3998949,1,2006-11-23 12:00:00.000,2006-11-23 13:00:00.000,"",Kinopolis Schaffhausen,"",publish,open,closed,"",kinopolis-schaffhausen,"","",2015-06-02 11:37:37.000,2015-06-02 09:37:37.000,"",0,http://relaunch.kino.de/?company=kinopolis-schaffhausen,0,company,"",0,
3998950,,,n,,,,,n,,,,,kostenlose Parkplätze vorhanden,"4,50 Euro",50.89807700,14.81207370,,3998950,1,2009-05-13 12:00:00.000,2009-05-13 13:00:00.000,"",Hillersche Villa,"",publish,open,closed,"",hillersche-villa,"","",2015-06-02 11:37:28.000,2015-06-02 09:37:28.000,"",0,http://relaunch.kino.de/?company=hillersche-villa,0,company,"",0,
3998951,,,n,,,,,n,,,,"Bahnhof Mitte (S-Bahnen, Nah- und Regionalverkehr, Straßenbahnlinien 1, 2, 6, 10; Buslinie 94)",,,51.05586220,13.72074230,,3998951,1,2006-01-24 12:00:00.000,2006-01-24 13:00:00.000,"",Motorenhalle,"",publish,open,closed,"",motorenhalle,"","",2015-10-21 16:49:25.000,2015-10-21 14:49:25.000,"",0,http://relaunch.kino.de/?company=motorenhalle,0,company,"",0,
3998952,,,n,,,,,n,"08247-332188",,,,,,48.00558160,10.59652450,,3998952,1,2007-08-09 12:00:00.000,2007-08-09 13:00:00.000,"",Open Air Kino Unter den Linden,"",publish,open,closed,"",open-air-kino-unter-den-linden-2,"","",2015-05-20 12:15:33.000,2015-05-20 10:15:33.000,"",0,http://relaunch.kino.de/?company=open-air-kino-unter-den-linden-2,0,company,"",0,
3998953,,,n,,,,,n,,,,,,,53.56840030,9.98871870,,3998953,1,2007-07-10 12:00:00.000,2007-07-10 13:00:00.000,"",Open Air Kino im Völkerkunde-Museum,"",publish,open,closed,"",open-air-kino-im-voelkerkunde-museum,"","",2017-11-06 15:31:02.000,2017-11-06 14:31:02.000,"",0,http://relaunch.kino.de/?company=open-air-kino-im-voelkerkunde-museum,0,company,"",0,
3998954,,,n,19286531,,,,n,"030-65013141",,http://www.kinoheld.de,"S-Bahn: S3, Halltestelle ""Friedrichshagen""",,"So.-Do.: ? 7,00 / Fr.-Sa.: ? 8,00",52.45924200,13.62081900,,3998954,1,2003-08-11 12:00:00.000,2003-08-11 13:00:00.000,"",Freiluftkino Friedrichshagen,"",publish,open,closed,"",freiluftkino-friedrichshagen,"","",2022-02-12 12:30:09.000,2022-02-12 11:30:09.000,"",0,http://relaunch.kino.de/?company=freiluftkino-friedrichshagen,0,company,"",0,
3998955,,,n,,,,,n,"02104-97390","02104-97390",,,Parkhaus,,51.25160550,6.97667470,,3998955,1,2009-08-12 12:00:00.000,2009-08-12 13:00:00.000,"",Open-Air-Kino,"",publish,open,closed,"",open-air-kino-33,"","",2015-06-02 11:37:28.000,2015-06-02 09:37:28.000,"",0,http://relaunch.kino.de/?company=open-air-kino-33,0,company,"",0,
3998957,,,n,,,,,n,,,,,,,48.20303800,16.36505900,,3998957,1,2013-10-02 12:00:00.000,2013-10-02 13:00:00.000,"",Burg Kino,"",publish,open,closed,"",burg-kino-2,"","",2018-10-15 15:38:53.000,2018-10-15 13:38:53.000,"",0,http://relaunch.kino.de/?company=burg-kino-2,0,company,"",0,
3998960,,,n,5542244,,,,n,,"05223178888",,Bus und Bahn,,"Kinderkino 4/5 Euro
Filmkunst 5/6 Euro",52.20197510,8.57149680,,3998960,1,2003-12-04 12:00:00.000,2003-12-04 13:00:00.000,"",Universum,"",publish,open,closed,"",universum-6,"","",2015-06-02 11:37:36.000,2015-06-02 09:37:36.000,"",0,http://relaunch.kino.de/?company=universum-6,0,company,"",0,
3998961,,,n,,,,,y,"08631-1841569",,,möglich,ca. 150,,48.25150770,12.51945080,,3998961,1,2007-01-31 12:00:00.000,2007-01-31 13:00:00.000,"",Hollywood am Inn,"",publish,open,closed,"",hollywood-am-inn,"","",2015-11-04 11:42:48.000,2015-11-04 10:42:48.000,"",0,http://relaunch.kino.de/?company=hollywood-am-inn,0,company,"",0,
3998964,,,n,,,,,y,,,,,,,50.08581000,8.44795000,,3998964,1,2010-11-22 12:00:00.000,2010-11-22 13:00:00.000,"",Movies Kino Hofheim,"",publish,open,closed,"",cinepark-hofheim,"","",2018-12-10 14:24:55.000,2018-12-10 13:24:55.000,"",0,http://relaunch.kino.de/?company=cinepark-hofheim,0,company,"",0,
3998966,,,n,,,,,y,,,,,,,47.74746000,16.41972400,,3998966,1,2015-03-23 12:00:00.000,2015-03-23 13:00:00.000,"",Cineplexx Mattersburg,"",publish,open,closed,"",cineplexx-mattersburg,"","",2015-08-05 18:34:56.000,2015-08-05 16:34:56.000,"",0,http://relaunch.kino.de/?company=cineplexx-mattersburg,0,company,"",0,
3998968,,,n,,,,,n,,,,,,,,,,3998968,1,2004-07-20 12:00:00.000,2004-07-20 13:00:00.000,"",Sommer-Kino-Nächte,"",publish,open,closed,"",sommer-kino-naechte,"","",2017-10-26 13:31:20.000,2017-10-26 11:31:20.000,"",0,http://relaunch.kino.de/?company=sommer-kino-naechte,0,company,"",0,
3998972,,,n,,,,,n,,,,,,,47.56617780,7.60686560,,3998972,1,2006-11-23 12:00:00.000,2006-11-23 13:00:00.000,"",Kino Royal,"",publish,open,closed,"",kino-royal,"","",2015-06-02 11:37:38.000,2015-06-02 09:37:38.000,"",0,http://relaunch.kino.de/?company=kino-royal,0,company,"",0,
3998973,,,n,,,,,n,,,,,,,47.34887000,7.91061600,,3998973,1,2013-11-08 12:00:00.000,2013-11-08 13:00:00.000,"",youcinema Olten,"",publish,open,closed,"",youcinema-olten,"","",2015-06-02 11:37:28.000,2015-06-02 09:37:28.000,"",0,http://relaunch.kino.de/?company=youcinema-olten,0,company,"",0,
3998975,,,n,,,,,n,"06873-951929","06873951929",,,,Montag Kinotag,,,,3998975,1,2009-05-13 12:00:00.000,2009-05-13 13:00:00.000,"",Autokino Saarland,"",publish,open,closed,"",autokino-saarland,"","",2015-06-02 11:37:29.000,2015-06-02 09:37:29.000,"",0,http://relaunch.kino.de/?company=autokino-saarland,0,company,"",0,
3998976,,,n,,,,,y,,"0 65 92 / 17 36-63",http://kino-daun.de/kino/programm/city138/?scope=week,,ca. 100,,50.20002340,6.82677930,,3998976,1,2006-01-24 12:00:00.000,2006-01-24 13:00:00.000,"",Kinopalast Vulkaneifel,"",publish,open,closed,"",kinopalast-vulkaneifel,"","",2021-05-20 12:30:55.000,2021-05-20 10:30:55.000,"",0,http://relaunch.kino.de/?company=kinopalast-vulkaneifel,0,company,"",0,
3998977,,,n,,,,,n,,,,,,,52.26561800,10.52743100,,3998977,1,2007-08-09 12:00:00.000,2007-08-09 13:00:00.000,"",Roter Saal,"",publish,open,closed,"",roter-saal,"","",2022-04-07 09:30:19.000,2022-04-07 07:30:19.000,"",0,http://relaunch.kino.de/?company=roter-saal,0,company,"",0,
3998980,,,n,,,,,n,,,,,"1200 Parkplätze, ca. 5 Min. zu Fuß","6 ",49.80504460,6.40955870,,3998980,1,2007-07-10 12:00:00.000,2007-07-10 13:00:00.000,"",Open Air am Echternacher See,"",publish,open,closed,"",open-air-am-echternacher-see,"","",2015-06-02 11:37:27.000,2015-06-02 09:37:27.000,"",0,http://relaunch.kino.de/?company=open-air-am-echternacher-see,0,company,"",0,
3998981,,,y,,,,,n,,,,,,,48.99664490,12.16714730,,3998981,1,2009-07-16 12:00:00.000,2009-07-16 13:00:00.000,"",Thurn und Taxis Open Air,"",publish,open,closed,"",thurn-und-taxis-open-air,"","",2022-02-04 21:39:41.000,2022-02-04 20:39:41.000,"",0,http://relaunch.kino.de/?company=thurn-und-taxis-open-air,0,company,"",0,
3998983,,,n,,,,,n,,,,,,,49.45158200,11.08113300,,3998983,1,2008-08-08 12:00:00.000,2008-08-08 13:00:00.000,"",Open Air Katharinenruine,"",publish,open,closed,"",open-air-katharinenruine,"","",2018-10-15 15:37:47.000,2018-10-15 13:37:47.000,"",0,http://relaunch.kino.de/?company=open-air-katharinenruine,0,company,"",0,
3998984,,,n,,,,,n,,,,,,,48.07845950,11.96811260,,3998984,1,2007-01-31 12:00:00.000,2007-01-31 13:00:00.000,"",Kino im Alten Kino,"",publish,open,closed,"",kino-im-alten-kino,"","",2015-06-02 11:37:27.000,2015-06-02 09:37:27.000,"",0,http://relaunch.kino.de/?company=kino-im-alten-kino,0,company,"",0,
3998985,,"Das AStA-Kino der Uni Trier zeigt in der Vorlesungszeit dienstags und mittwochs abends Filme in HS3. 
Verkauf von: Afri-Cola, Bionade, Club Mate",n,,,,,n,,,,,vorhanden,"2,50 ?; 
5er-Karte 10 ?; 
Semesterkarte 30 ?",49.74697000,6.68586700,,3998985,1,2013-10-09 12:00:00.000,2013-10-09 13:00:00.000,"<p>Der cineasta ...</p>
</p>
<p> ... das sind wir, ein paar Leute, die Spa",CineAStA,"",publish,open,closed,"",cineasta,"","",2016-06-02 09:42:19.000,2016-06-02 07:42:19.000,"",0,http://relaunch.kino.de/?company=cineasta,0,company,"",0,
3998986,,Spielzeit: Juni bis August,n,,,,,n,,,,"Tram: 3,7,8,12",,"5,- ?",51.49167100,11.96610100,,3998986,1,2005-06-07 12:00:00.000,2005-06-07 13:00:00.000,"",PUSCHKINO,"",publish,open,closed,"",puschkino,"","",2015-06-19 23:41:41.000,2015-06-19 21:41:41.000,"",0,http://relaunch.kino.de/?company=puschkino,0,company,"",0,
3998987,,,n,,,,,n,,,,,,,50.92635500,11.58338200,,3998987,1,2003-08-11 12:00:00.000,2003-08-11 13:00:00.000,"",Filmarena,"",publish,open,closed,"",filmarena,"","",2003-08-11 12:00:00.000,2003-08-11 13:00:00.000,"",0,http://relaunch.kino.de/?company=filmarena,0,company,"",0,
3998988,,,n,,,,,n,,,,,,,47.71000970,9.69369840,,3998988,1,2008-02-27 12:00:00.000,2008-02-27 13:00:00.000,"",Mobiles Kinderkino in der Grundschule,"",publish,open,closed,"",mobiles-kinderkino-in-der-grundschule,"","",2015-06-02 11:37:28.000,2015-06-02 09:37:28.000,"",0,http://relaunch.kino.de/?company=mobiles-kinderkino-in-der-grundschule,0,company,"",0,
3998989,,,n,,,,,n,,,,,,,53.51725000,9.98390000,,3998989,1,2010-12-20 12:00:00.000,2010-12-20 13:00:00.000,"",Kino in Wilhelmsburg,"",publish,open,closed,"",kino-in-wilhelmsburg,"","",2015-11-09 18:01:38.000,2015-11-09 17:01:38.000,"",0,http://relaunch.kino.de/?company=kino-in-wilhelmsburg,0,company,"",0,
3998991,,,n,,,,,y,"02102-25873",,,,Parkhäuser,,51.29717380,6.84820300,,3998991,1,2004-08-26 12:00:00.000,2004-08-26 13:00:00.000,"",Moonshine Movies Open Air,"",publish,open,closed,"",moonshine-movies-open-air,"","",2015-05-20 12:15:46.000,2015-05-20 10:15:46.000,"",0,http://relaunch.kino.de/?company=moonshine-movies-open-air,0,company,"",0,
3998992,,,n,,,,,y,,,,,,,48.20601700,16.38439100,,3998992,1,2015-03-23 12:00:00.000,2015-03-23 13:00:00.000,"",Village Cinemas Wien Mitte,"",publish,open,closed,"",village-cinemas-wien-mitte,"","",2015-08-05 18:34:55.000,2015-08-05 16:34:55.000,"",0,http://relaunch.kino.de/?company=village-cinemas-wien-mitte,0,company,"",0,
3998993,,,n,,,,,n,,,,,,,48.89295700,8.68803650,,3998993,1,2005-08-10 12:00:00.000,2005-08-10 13:00:00.000,"",Open-Air-Kino im Kulturhaus Osterfeld,"",publish,open,closed,"",open-air-kino-im-kulturhaus-osterfeld,"","",2005-08-10 12:00:00.000,2005-08-10 13:00:00.000,"",0,http://relaunch.kino.de/?company=open-air-kino-im-kulturhaus-osterfeld,0,company,"",0,
3998997,,,n,,,,,n,,,,,,,47.38615110,9.27992320,,3998997,1,2006-11-23 12:00:00.000,2006-11-23 13:00:00.000,"",Cinetreff,"",publish,open,closed,"",cinetreff,"","",2015-06-02 11:37:38.000,2015-06-02 09:37:38.000,"",0,http://relaunch.kino.de/?company=cinetreff,0,company,"",0,
3998998,,,n,,,,,n,,,,,,,53.61140720,10.02313380,,3998998,1,2006-08-18 12:00:00.000,2006-08-18 13:00:00.000,"",Sommerkino Alsterdorfer Markt,"",publish,open,closed,"",sommerkino-alsterdorfer-markt,"","",2006-08-18 12:00:00.000,2006-08-18 13:00:00.000,"",0,http://relaunch.kino.de/?company=sommerkino-alsterdorfer-markt,0,company,"",0,
3998999,,,n,,,,,y,,,,,,,48.39722130,9.98557710,,3998999,1,2003-12-17 12:00:00.000,2003-12-17 13:00:00.000,"",Xinedome,"",publish,open,closed,"",xinedome,"","",2022-08-19 17:30:12.000,2022-08-19 15:30:12.000,"",0,http://relaunch.kino.de/?company=xinedome,0,company,"",0,
3999000,,,n,,,,,n,,,,,,,47.31158600,7.93488200,,3999000,1,2013-11-08 12:00:00.000,2013-11-08 13:00:00.000,"",youcinema Oftringen,"",publish,open,closed,"",youcinema-oftringen,"","",2015-06-02 11:37:28.000,2015-06-02 09:37:28.000,"",0,http://relaunch.kino.de/?company=youcinema-oftringen,0,company,"",0,
3999001,,,n,,,,,n,,,,,,,53.51637290,9.98260780,,3999001,1,2009-05-26 12:00:00.000,2009-05-26 13:00:00.000,"",Honigfabrik,"",publish,open,closed,"",honigfabrik,"","",2009-05-26 12:00:00.000,2009-05-26 13:00:00.000,"",0,http://relaunch.kino.de/?company=honigfabrik,0,company,"",0,
3999002,,,n,,,,,n,"08652-975029",,,Bus,kostenlos,ab 6.- ?,,,,3999002,1,2004-08-05 12:00:00.000,2004-08-05 13:00:00.000,"",Open Air Kino,"",publish,open,closed,"",open-air-kino-36,"","",2017-10-25 15:31:12.000,2017-10-25 13:31:12.000,"",0,http://relaunch.kino.de/?company=open-air-kino-36,0,company,"",0,
3999003,,,n,,,,,n,,"02191/49160",,,,,51.18866770,7.18039520,,3999003,1,2007-08-09 12:00:00.000,2007-08-09 13:00:00.000,"",Open Air an der Gelben Villa,"",publish,open,closed,"",open-air-an-der-gelben-villa,"","",2015-05-20 12:15:33.000,2015-05-20 10:15:33.000,"",0,http://relaunch.kino.de/?company=open-air-an-der-gelben-villa,0,company,"",0,
3999004,Städtische Realschule Billerbeck,,n,,,,,n,,,,,,,51.97303680,7.28763200,,3999004,1,2006-02-06 12:00:00.000,2006-02-06 13:00:00.000,"",Kommunales Kino Billerbeck,"",publish,open,closed,"",kommunales-kino-billerbeck,"","",2015-06-02 11:37:37.000,2015-06-02 09:37:37.000,"",0,http://relaunch.kino.de/?company=kommunales-kino-billerbeck,0,company,"",0,
3999008,,,n,,,,,n,,,,,,,48.85047380,10.49042610,,3999008,1,2009-07-16 12:00:00.000,2009-07-16 13:00:00.000,"",Open Air,"",publish,open,closed,"",open-air-11,"","",2021-01-13 16:57:42.000,2021-01-13 15:57:42.000,"",0,http://relaunch.kino.de/?company=open-air-11,0,company,"",0,
3999011,,,n,9661208,,,,n,,"03381-793277",https://ticket.io,Stra,keine,"Abendkasse: 9,00 ?/ erm",52.41217980,12.55503010,,3999011,1,2005-06-07 12:00:00.000,2005-06-07 13:00:00.000,"",event-theater / Fontane-Kino,"",publish,open,closed,"",event-theater-fontane-kino,"","",2022-03-03 15:30:47.000,2022-03-03 14:30:47.000,"",0,http://relaunch.kino.de/?company=event-theater-fontane-kino,0,company,"",0,
3999012,,,n,,,,,n,,,,,,,52.51893000,13.34619040,,3999012,1,2007-02-01 12:00:00.000,2007-02-01 13:00:00.000,"",Akademie der Künste,"",publish,open,closed,"",akademie-der-kuenste,"","",2020-01-22 11:30:57.000,2020-01-22 10:30:57.000,"",0,http://relaunch.kino.de/?company=akademie-der-kuenste,0,company,"",0,
